comp,rep,dispersal,kernel_exp,extirp_prob,mean_alpha,gamma,beta
equal,6,0.001211527658628589,0.41666666666666663,0.05,0,0,0
equal,6,0.001211527658628589,0.41666666666666663,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.41666666666666663,0.1,0,0,0
equal,6,0.001211527658628589,0.4583333333333333,0,1.04,19,18.26923076923077
equal,6,0.001211527658628589,0.4583333333333333,0.025,0,0,0
equal,6,0.001211527658628589,0.4583333333333333,0.05,0,0,0
equal,6,0.001211527658628589,0.4583333333333333,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.4583333333333333,0.1,0,0,0
equal,6,0.001211527658628589,0.5,0,1.04,17,16.346153846153847
equal,6,0.001211527658628589,0.5,0.025,0,0,0
equal,6,0.001211527658628589,0.5,0.05,0,0,0
equal,6,0.001211527658628589,0.5,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.5,0.1,0,0,0
equal,6,0.001211527658628589,0.5416666666666666,0,1.03,19,18.446601941747574
equal,6,0.001211527658628589,0.5416666666666666,0.025,0,0,0
equal,6,0.001211527658628589,0.5416666666666666,0.05,0,0,0
equal,6,0.001211527658628589,0.5416666666666666,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.5416666666666666,0.1,0,0,0
equal,6,0.001211527658628589,0.5833333333333333,0,1,19,19
equal,6,0.001211527658628589,0.5833333333333333,0.025,0,0,0
equal,6,0.001211527658628589,0.5833333333333333,0.05,0,0,0
equal,6,0.001211527658628589,0.5833333333333333,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.5833333333333333,0.1,0,0,0
equal,6,0.001211527658628589,0.625,0,1.04,21,20.19230769230769
equal,6,0.001211527658628589,0.625,0.025,0,0,0
equal,6,0.001211527658628589,0.625,0.05,0,0,0
equal,6,0.001211527658628589,0.625,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.625,0.1,0,0,0
equal,6,0.001211527658628589,0.6666666666666666,0,1.02,21,20.588235294117645
equal,6,0.001211527658628589,0.6666666666666666,0.025,0,0,0
equal,6,0.001211527658628589,0.6666666666666666,0.05,0,0,0
equal,6,0.001211527658628589,0.6666666666666666,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.6666666666666666,0.1,0,0,0
equal,6,0.001211527658628589,0.7083333333333333,0,1.01,22,21.782178217821784
equal,6,0.001211527658628589,0.7083333333333333,0.025,0,0,0
equal,6,0.001211527658628589,0.7083333333333333,0.05,0,0,0
equal,6,0.001211527658628589,0.7083333333333333,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.7083333333333333,0.1,0,0,0
equal,6,0.001211527658628589,0.75,0,1.02,24,23.52941176470588
equal,6,0.001211527658628589,0.75,0.025,0,0,0
equal,6,0.001211527658628589,0.75,0.05,0,0,0
equal,6,0.001211527658628589,0.75,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.75,0.1,0,0,0
equal,6,0.001211527658628589,0.7916666666666666,0,1.02,25,24.509803921568626
equal,6,0.001211527658628589,0.7916666666666666,0.025,0,0,0
equal,6,0.001211527658628589,0.7916666666666666,0.05,0,0,0
equal,6,0.001211527658628589,0.7916666666666666,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.7916666666666666,0.1,0,0,0
equal,6,0.001211527658628589,0.8333333333333333,0,1,20,20
equal,6,0.001211527658628589,0.8333333333333333,0.025,0,0,0
equal,6,0.001211527658628589,0.8333333333333333,0.05,0,0,0
equal,6,0.001211527658628589,0.8333333333333333,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.8333333333333333,0.1,0,0,0
equal,6,0.001211527658628589,0.875,0,1,25,25
equal,6,0.001211527658628589,0.875,0.025,0,0,0
equal,6,0.001211527658628589,0.875,0.05,0,0,0
equal,6,0.001211527658628589,0.875,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.875,0.1,0,0,0
equal,6,0.001211527658628589,0.9166666666666666,0,1.03,24,23.300970873786408
equal,6,0.001211527658628589,0.9166666666666666,0.025,0,0,0
equal,6,0.001211527658628589,0.9166666666666666,0.05,0,0,0
equal,6,0.001211527658628589,0.9166666666666666,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.9166666666666666,0.1,0,0,0
equal,6,0.001211527658628589,0.9583333333333333,0,1.03,24,23.300970873786408
equal,6,0.001211527658628589,0.9583333333333333,0.025,0,0,0
equal,6,0.001211527658628589,0.9583333333333333,0.05,0,0,0
equal,6,0.001211527658628589,0.9583333333333333,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,0.9583333333333333,0.1,0,0,0
equal,6,0.001211527658628589,1,0,1.01,25,24.752475247524753
equal,6,0.001211527658628589,1,0.025,0,0,0
equal,6,0.001211527658628589,1,0.05,0,0,0
equal,6,0.001211527658628589,1,0.07500000000000001,0,0,0
equal,6,0.001211527658628589,1,0.1,0,0,0
equal,6,0.0019573417814876615,0,0,2.07,8,3.8647342995169085
equal,6,0.0019573417814876615,0,0.025,1.2,3,2.5
equal,6,0.0019573417814876615,0,0.05,0.53,2,3.773584905660377
equal,6,0.0019573417814876615,0,0.07500000000000001,0.35,1,2.857142857142857
equal,6,0.0019573417814876615,0,0.1,0,0,0
equal,6,0.0019573417814876615,0.041666666666666664,0,1.83,11,6.0109289617486334
equal,6,0.0019573417814876615,0.041666666666666664,0.025,1.03,4,3.883495145631068
equal,6,0.0019573417814876615,0.041666666666666664,0.05,0.66,1,1.5151515151515151
equal,6,0.0019573417814876615,0.041666666666666664,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.041666666666666664,0.1,0,0,0
equal,6,0.0019573417814876615,0.08333333333333333,0,1.61,7,4.3478260869565215
equal,6,0.0019573417814876615,0.08333333333333333,0.025,0.91,2,2.1978021978021975
equal,6,0.0019573417814876615,0.08333333333333333,0.05,0.55,1,1.8181818181818181
equal,6,0.0019573417814876615,0.08333333333333333,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.08333333333333333,0.1,0,0,0
equal,6,0.0019573417814876615,0.125,0,1.28,5,3.90625
equal,6,0.0019573417814876615,0.125,0.025,0.66,2,3.0303030303030303
equal,6,0.0019573417814876615,0.125,0.05,0.27,1,3.7037037037037033
equal,6,0.0019573417814876615,0.125,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.125,0.1,0,0,0
equal,6,0.0019573417814876615,0.16666666666666666,0,1.3,9,6.9230769230769225
equal,6,0.0019573417814876615,0.16666666666666666,0.025,0.73,2,2.73972602739726
equal,6,0.0019573417814876615,0.16666666666666666,0.05,0.14,1,7.142857142857142
equal,6,0.0019573417814876615,0.16666666666666666,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.16666666666666666,0.1,0,0,0
equal,6,0.0019573417814876615,0.20833333333333331,0,1.23,8,6.504065040650406
equal,6,0.0019573417814876615,0.20833333333333331,0.025,0.64,1,1.5625
equal,6,0.0019573417814876615,0.20833333333333331,0.05,0,0,0
equal,6,0.0019573417814876615,0.20833333333333331,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.20833333333333331,0.1,0,0,0
equal,6,0.0019573417814876615,0.25,0,1.18,10,8.474576271186441
equal,6,0.0019573417814876615,0.25,0.025,0.42,2,4.761904761904762
equal,6,0.0019573417814876615,0.25,0.05,0,0,0
equal,6,0.0019573417814876615,0.25,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.25,0.1,0,0,0
equal,6,0.0019573417814876615,0.29166666666666663,0,1.13,10,8.849557522123895
equal,6,0.0019573417814876615,0.29166666666666663,0.025,0.33,2,6.0606060606060606
equal,6,0.0019573417814876615,0.29166666666666663,0.05,0,0,0
equal,6,0.0019573417814876615,0.29166666666666663,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.29166666666666663,0.1,0,0,0
equal,6,0.0019573417814876615,0.3333333333333333,0,1.08,14,12.962962962962962
equal,6,0.0019573417814876615,0.3333333333333333,0.025,0,0,0
equal,6,0.0019573417814876615,0.3333333333333333,0.05,0,0,0
equal,6,0.0019573417814876615,0.3333333333333333,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.3333333333333333,0.1,0,0,0
equal,6,0.0019573417814876615,0.375,0,1.07,13,12.149532710280374
equal,6,0.0019573417814876615,0.375,0.025,0,0,0
equal,6,0.0019573417814876615,0.375,0.05,0,0,0
equal,6,0.0019573417814876615,0.375,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.375,0.1,0,0,0
equal,6,0.0019573417814876615,0.41666666666666663,0,1.04,13,12.5
equal,6,0.0019573417814876615,0.41666666666666663,0.025,0,0,0
equal,6,0.0019573417814876615,0.41666666666666663,0.05,0,0,0
equal,6,0.0019573417814876615,0.41666666666666663,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.41666666666666663,0.1,0,0,0
equal,6,0.0019573417814876615,0.4583333333333333,0,1.09,18,16.513761467889907
equal,6,0.0019573417814876615,0.4583333333333333,0.025,0,0,0
equal,6,0.0019573417814876615,0.4583333333333333,0.05,0,0,0
equal,6,0.0019573417814876615,0.4583333333333333,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.4583333333333333,0.1,0,0,0
equal,6,0.0019573417814876615,0.5,0,1.02,17,16.666666666666668
equal,6,0.0019573417814876615,0.5,0.025,0,0,0
equal,6,0.0019573417814876615,0.5,0.05,0,0,0
equal,6,0.0019573417814876615,0.5,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.5,0.1,0,0,0
equal,6,0.0019573417814876615,0.5416666666666666,0,1.12,18,16.07142857142857
equal,6,0.0019573417814876615,0.5416666666666666,0.025,0,0,0
equal,6,0.0019573417814876615,0.5416666666666666,0.05,0,0,0
equal,6,0.0019573417814876615,0.5416666666666666,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.5416666666666666,0.1,0,0,0
equal,6,0.0019573417814876615,0.5833333333333333,0,1.05,17,16.19047619047619
equal,6,0.0019573417814876615,0.5833333333333333,0.025,0,0,0
equal,6,0.0019573417814876615,0.5833333333333333,0.05,0,0,0
equal,6,0.0019573417814876615,0.5833333333333333,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.5833333333333333,0.1,0,0,0
equal,6,0.0019573417814876615,0.625,0,1.02,16,15.686274509803921
equal,6,0.0019573417814876615,0.625,0.025,0,0,0
equal,6,0.0019573417814876615,0.625,0.05,0,0,0
equal,6,0.0019573417814876615,0.625,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.625,0.1,0,0,0
equal,6,0.0019573417814876615,0.6666666666666666,0,1.01,21,20.792079207920793
equal,6,0.0019573417814876615,0.6666666666666666,0.025,0,0,0
equal,6,0.0019573417814876615,0.6666666666666666,0.05,0,0,0
equal,6,0.0019573417814876615,0.6666666666666666,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.6666666666666666,0.1,0,0,0
equal,6,0.0019573417814876615,0.7083333333333333,0,1.07,22,20.5607476635514
equal,6,0.0019573417814876615,0.7083333333333333,0.025,0,0,0
equal,6,0.0019573417814876615,0.7083333333333333,0.05,0,0,0
equal,6,0.0019573417814876615,0.7083333333333333,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.7083333333333333,0.1,0,0,0
equal,6,0.0019573417814876615,0.75,0,1.02,22,21.56862745098039
equal,6,0.0019573417814876615,0.75,0.025,0,0,0
equal,6,0.0019573417814876615,0.75,0.05,0,0,0
equal,6,0.0019573417814876615,0.75,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.75,0.1,0,0,0
equal,6,0.0019573417814876615,0.7916666666666666,0,1.02,20,19.607843137254903
equal,6,0.0019573417814876615,0.7916666666666666,0.025,0,0,0
equal,6,0.0019573417814876615,0.7916666666666666,0.05,0,0,0
equal,6,0.0019573417814876615,0.7916666666666666,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.7916666666666666,0.1,0,0,0
equal,6,0.0019573417814876615,0.8333333333333333,0,1,21,21
equal,6,0.0019573417814876615,0.8333333333333333,0.025,0,0,0
equal,6,0.0019573417814876615,0.8333333333333333,0.05,0,0,0
equal,6,0.0019573417814876615,0.8333333333333333,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.8333333333333333,0.1,0,0,0
equal,6,0.0019573417814876615,0.875,0,1.01,22,21.782178217821784
equal,6,0.0019573417814876615,0.875,0.025,0,0,0
equal,6,0.0019573417814876615,0.875,0.05,0,0,0
equal,6,0.0019573417814876615,0.875,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.875,0.1,0,0,0
equal,6,0.0019573417814876615,0.9166666666666666,0,1.01,19,18.81188118811881
equal,6,0.0019573417814876615,0.9166666666666666,0.025,0,0,0
equal,6,0.0019573417814876615,0.9166666666666666,0.05,0,0,0
equal,6,0.0019573417814876615,0.9166666666666666,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.9166666666666666,0.1,0,0,0
equal,6,0.0019573417814876615,0.9583333333333333,0,1.02,23,22.549019607843135
equal,6,0.0019573417814876615,0.9583333333333333,0.025,0,0,0
equal,6,0.0019573417814876615,0.9583333333333333,0.05,0,0,0
equal,6,0.0019573417814876615,0.9583333333333333,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,0.9583333333333333,0.1,0,0,0
equal,6,0.0019573417814876615,1,0,1.01,25,24.752475247524753
equal,6,0.0019573417814876615,1,0.025,0,0,0
equal,6,0.0019573417814876615,1,0.05,0,0,0
equal,6,0.0019573417814876615,1,0.07500000000000001,0,0,0
equal,6,0.0019573417814876615,1,0.1,0,0,0
equal,6,0.0031622776601683794,0,0,2.21,5,2.262443438914027
equal,6,0.0031622776601683794,0,0.025,1.31,3,2.2900763358778624
equal,6,0.0031622776601683794,0,0.05,1.11,3,2.7027027027027026
equal,6,0.0031622776601683794,0,0.07500000000000001,0.76,2,2.6315789473684212
equal,6,0.0031622776601683794,0,0.1,0.22,1,4.545454545454546
equal,6,0.0031622776601683794,0.041666666666666664,0,2.07,5,2.4154589371980677
equal,6,0.0031622776601683794,0.041666666666666664,0.025,1.45,3,2.0689655172413794
equal,6,0.0031622776601683794,0.041666666666666664,0.05,1.09,3,2.7522935779816513
equal,6,0.0031622776601683794,0.041666666666666664,0.07500000000000001,0.72,2,2.7777777777777777
equal,6,0.0031622776601683794,0.041666666666666664,0.1,0.32,1,3.125
equal,6,0.0031622776601683794,0.08333333333333333,0,2.07,8,3.8647342995169085
equal,6,0.0031622776601683794,0.08333333333333333,0.025,1.32,3,2.2727272727272725
equal,6,0.0031622776601683794,0.08333333333333333,0.05,1.05,3,2.857142857142857
equal,6,0.0031622776601683794,0.08333333333333333,0.07500000000000001,0.42,1,2.380952380952381
equal,6,0.0031622776601683794,0.08333333333333333,0.1,0,0,0
equal,6,0.0031622776601683794,0.125,0,1.79,8,4.4692737430167595
equal,6,0.0031622776601683794,0.125,0.025,1.16,3,2.586206896551724
equal,6,0.0031622776601683794,0.125,0.05,0.67,1,1.4925373134328357
equal,6,0.0031622776601683794,0.125,0.07500000000000001,0.39,1,2.564102564102564
equal,6,0.0031622776601683794,0.125,0.1,0,0,0
equal,6,0.0031622776601683794,0.16666666666666666,0,1.37,7,5.10948905109489
equal,6,0.0031622776601683794,0.16666666666666666,0.025,0.9,2,2.2222222222222223
equal,6,0.0031622776601683794,0.16666666666666666,0.05,0.51,1,1.9607843137254901
equal,6,0.0031622776601683794,0.16666666666666666,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.16666666666666666,0.1,0,0,0
equal,6,0.0031622776601683794,0.20833333333333331,0,1.39,8,5.755395683453238
equal,6,0.0031622776601683794,0.20833333333333331,0.025,0.68,1,1.4705882352941175
equal,6,0.0031622776601683794,0.20833333333333331,0.05,0.27,1,3.7037037037037033
equal,6,0.0031622776601683794,0.20833333333333331,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.20833333333333331,0.1,0,0,0
equal,6,0.0031622776601683794,0.25,0,1.27,8,6.299212598425196
equal,6,0.0031622776601683794,0.25,0.025,0.62,4,6.451612903225807
equal,6,0.0031622776601683794,0.25,0.05,0.05,1,20
equal,6,0.0031622776601683794,0.25,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.25,0.1,0,0,0
equal,6,0.0031622776601683794,0.29166666666666663,0,1.17,10,8.547008547008547
equal,6,0.0031622776601683794,0.29166666666666663,0.025,0.43,2,4.651162790697675
equal,6,0.0031622776601683794,0.29166666666666663,0.05,0,0,0
equal,6,0.0031622776601683794,0.29166666666666663,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.29166666666666663,0.1,0,0,0
equal,6,0.0031622776601683794,0.3333333333333333,0,1.13,11,9.734513274336283
equal,6,0.0031622776601683794,0.3333333333333333,0.025,0.48,2,4.166666666666667
equal,6,0.0031622776601683794,0.3333333333333333,0.05,0,0,0
equal,6,0.0031622776601683794,0.3333333333333333,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.3333333333333333,0.1,0,0,0
equal,6,0.0031622776601683794,0.375,0,1.23,9,7.317073170731708
equal,6,0.0031622776601683794,0.375,0.025,0.19,2,10.526315789473685
equal,6,0.0031622776601683794,0.375,0.05,0,0,0
equal,6,0.0031622776601683794,0.375,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.375,0.1,0,0,0
equal,6,0.0031622776601683794,0.41666666666666663,0,1.08,12,11.11111111111111
equal,6,0.0031622776601683794,0.41666666666666663,0.025,0,0,0
equal,6,0.0031622776601683794,0.41666666666666663,0.05,0,0,0
equal,6,0.0031622776601683794,0.41666666666666663,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.41666666666666663,0.1,0,0,0
equal,6,0.0031622776601683794,0.4583333333333333,0,1.04,14,13.461538461538462
equal,6,0.0031622776601683794,0.4583333333333333,0.025,0,0,0
equal,6,0.0031622776601683794,0.4583333333333333,0.05,0,0,0
equal,6,0.0031622776601683794,0.4583333333333333,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.4583333333333333,0.1,0,0,0
equal,6,0.0031622776601683794,0.5,0,1.06,16,15.094339622641508
equal,6,0.0031622776601683794,0.5,0.025,0,0,0
equal,6,0.0031622776601683794,0.5,0.05,0,0,0
equal,6,0.0031622776601683794,0.5,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.5,0.1,0,0,0
equal,6,0.0031622776601683794,0.5416666666666666,0,1.07,17,15.887850467289718
equal,6,0.0031622776601683794,0.5416666666666666,0.025,0,0,0
equal,6,0.0031622776601683794,0.5416666666666666,0.05,0,0,0
equal,6,0.0031622776601683794,0.5416666666666666,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.5416666666666666,0.1,0,0,0
equal,6,0.0031622776601683794,0.5833333333333333,0,1.03,15,14.563106796116504
equal,6,0.0031622776601683794,0.5833333333333333,0.025,0,0,0
equal,6,0.0031622776601683794,0.5833333333333333,0.05,0,0,0
equal,6,0.0031622776601683794,0.5833333333333333,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.5833333333333333,0.1,0,0,0
equal,6,0.0031622776601683794,0.625,0,1.05,17,16.19047619047619
equal,6,0.0031622776601683794,0.625,0.025,0,0,0
equal,6,0.0031622776601683794,0.625,0.05,0,0,0
equal,6,0.0031622776601683794,0.625,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.625,0.1,0,0,0
equal,6,0.0031622776601683794,0.6666666666666666,0,1.04,18,17.307692307692307
equal,6,0.0031622776601683794,0.6666666666666666,0.025,0,0,0
equal,6,0.0031622776601683794,0.6666666666666666,0.05,0,0,0
equal,6,0.0031622776601683794,0.6666666666666666,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.6666666666666666,0.1,0,0,0
equal,6,0.0031622776601683794,0.7083333333333333,0,1.02,20,19.607843137254903
equal,6,0.0031622776601683794,0.7083333333333333,0.025,0,0,0
equal,6,0.0031622776601683794,0.7083333333333333,0.05,0,0,0
equal,6,0.0031622776601683794,0.7083333333333333,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.7083333333333333,0.1,0,0,0
equal,6,0.0031622776601683794,0.75,0,1.05,22,20.952380952380953
equal,6,0.0031622776601683794,0.75,0.025,0,0,0
equal,6,0.0031622776601683794,0.75,0.05,0,0,0
equal,6,0.0031622776601683794,0.75,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.75,0.1,0,0,0
equal,6,0.0031622776601683794,0.7916666666666666,0,1,21,21
equal,6,0.0031622776601683794,0.7916666666666666,0.025,0,0,0
equal,6,0.0031622776601683794,0.7916666666666666,0.05,0,0,0
equal,6,0.0031622776601683794,0.7916666666666666,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.7916666666666666,0.1,0,0,0
equal,6,0.0031622776601683794,0.8333333333333333,0,1.02,24,23.52941176470588
equal,6,0.0031622776601683794,0.8333333333333333,0.025,0,0,0
equal,6,0.0031622776601683794,0.8333333333333333,0.05,0,0,0
equal,6,0.0031622776601683794,0.8333333333333333,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.8333333333333333,0.1,0,0,0
equal,6,0.0031622776601683794,0.875,0,1.03,24,23.300970873786408
equal,6,0.0031622776601683794,0.875,0.025,0,0,0
equal,6,0.0031622776601683794,0.875,0.05,0,0,0
equal,6,0.0031622776601683794,0.875,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.875,0.1,0,0,0
equal,6,0.0031622776601683794,0.9166666666666666,0,1.02,24,23.52941176470588
equal,6,0.0031622776601683794,0.9166666666666666,0.025,0,0,0
equal,6,0.0031622776601683794,0.9166666666666666,0.05,0,0,0
equal,6,0.0031622776601683794,0.9166666666666666,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.9166666666666666,0.1,0,0,0
equal,6,0.0031622776601683794,0.9583333333333333,0,1.02,24,23.52941176470588
equal,6,0.0031622776601683794,0.9583333333333333,0.025,0,0,0
equal,6,0.0031622776601683794,0.9583333333333333,0.05,0,0,0
equal,6,0.0031622776601683794,0.9583333333333333,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,0.9583333333333333,0.1,0,0,0
equal,6,0.0031622776601683794,1,0,1.01,22,21.782178217821784
equal,6,0.0031622776601683794,1,0.025,0,0,0
equal,6,0.0031622776601683794,1,0.05,0,0,0
equal,6,0.0031622776601683794,1,0.07500000000000001,0,0,0
equal,6,0.0031622776601683794,1,0.1,0,0,0
equal,6,0.00510896977450693,0,0,2.73,6,2.197802197802198
equal,6,0.00510896977450693,0,0.025,2.11,5,2.3696682464454977
equal,6,0.00510896977450693,0,0.05,1.55,4,2.5806451612903225
equal,6,0.00510896977450693,0,0.07500000000000001,0.95,2,2.1052631578947367
equal,6,0.00510896977450693,0,0.1,1,3,3
equal,6,0.00510896977450693,0.041666666666666664,0,2.3,6,2.608695652173913
equal,6,0.00510896977450693,0.041666666666666664,0.025,1.95,4,2.0512820512820515
equal,6,0.00510896977450693,0.041666666666666664,0.05,1.65,4,2.4242424242424243
equal,6,0.00510896977450693,0.041666666666666664,0.07500000000000001,0.95,3,3.1578947368421053
equal,6,0.00510896977450693,0.041666666666666664,0.1,0.91,2,2.1978021978021975
equal,6,0.00510896977450693,0.08333333333333333,0,1.87,6,3.2085561497326203
equal,6,0.00510896977450693,0.08333333333333333,0.025,1.56,4,2.564102564102564
equal,6,0.00510896977450693,0.08333333333333333,0.05,1.23,3,2.4390243902439024
equal,6,0.00510896977450693,0.08333333333333333,0.07500000000000001,0.82,2,2.4390243902439024
equal,6,0.00510896977450693,0.08333333333333333,0.1,0.69,2,2.8985507246376816
equal,6,0.00510896977450693,0.125,0,1.84,5,2.717391304347826
equal,6,0.00510896977450693,0.125,0.025,1.31,3,2.2900763358778624
equal,6,0.00510896977450693,0.125,0.05,1.06,3,2.830188679245283
equal,6,0.00510896977450693,0.125,0.07500000000000001,0.7,2,2.857142857142857
equal,6,0.00510896977450693,0.125,0.1,0.36,1,2.7777777777777777
equal,6,0.00510896977450693,0.16666666666666666,0,1.37,5,3.64963503649635
equal,6,0.00510896977450693,0.16666666666666666,0.025,1.22,3,2.459016393442623
equal,6,0.00510896977450693,0.16666666666666666,0.05,0.97,2,2.061855670103093
equal,6,0.00510896977450693,0.16666666666666666,0.07500000000000001,0.34,1,2.941176470588235
equal,6,0.00510896977450693,0.16666666666666666,0.1,0,0,0
equal,6,0.00510896977450693,0.20833333333333331,0,1.45,6,4.137931034482759
equal,6,0.00510896977450693,0.20833333333333331,0.025,1.11,3,2.7027027027027026
equal,6,0.00510896977450693,0.20833333333333331,0.05,0.56,1,1.7857142857142856
equal,6,0.00510896977450693,0.20833333333333331,0.07500000000000001,0.25,1,4
equal,6,0.00510896977450693,0.20833333333333331,0.1,0,0,0
equal,6,0.00510896977450693,0.25,0,1.44,9,6.25
equal,6,0.00510896977450693,0.25,0.025,0.91,2,2.1978021978021975
equal,6,0.00510896977450693,0.25,0.05,0.51,2,3.9215686274509802
equal,6,0.00510896977450693,0.25,0.07500000000000001,0,0,0
equal,6,0.00510896977450693,0.25,0.1,0,0,0
equal,6,0.00510896977450693,0.29166666666666663,0,1.23,7,5.691056910569106
equal,6,0.00510896977450693,0.29166666666666663,0.025,0.58,3,5.172413793103448
equal,6,0.00510896977450693,0.29166666666666663,0.05,0.34,1,2.941176470588235
equal,6,0.00510896977450693,0.29166666666666663,0.07500000000000001,0,0,0
equal,6,0.00510896977450693,0.29166666666666663,0.1,0,0,0
equal,6,0.00510896977450693,0.3333333333333333,0,1.23,11,8.94308943089431
equal,6,0.00510896977450693,0.3333333333333333,0.025,0.54,2,3.7037037037037033
equal,6,0.00510896977450693,0.3333333333333333,0.05,0,0,0
equal,6,0.00510896977450693,0.3333333333333333,0.07500000000000001,0,0,0
equal,6,0.00510896977450693,0.3333333333333333,0.1,0,0,0
equal,6,0.00510896977450693,0.375,0,1.15,10,8.695652173913045
equal,6,0.00510896977450693,0.375,0.025,0.45,1,2.2222222222222223
equal,6,0.00510896977450693,0.375,0.05,0,0,0
equal,6,0.00510896977450693,0.375,0.07500000000000001,0,0,0
equal,6,0.00510896977450693,0.375,0.1,0,0,0
equal,6,0.00510896977450693,0.41666666666666663,0,1.07,13,12.149532710280374
equal,6,0.00510896977450693,0.41666666666666663,0.025,0.27,2,7.4074074074074066
equal,6,0.00510896977450693,0.41666666666666663,0.05,0,0,0
equal,6,0.00510896977450693,0.41666666666666663,0.07500000000000001,0,0,0
equal,6,0.00510896977450693,0.41666666666666663,0.1,0,0,0
equal,6,0.00510896977450693,0.4583333333333333,0,1.08,13,12.037037037037036
equal,6,0.00510896977450693,0.4583333333333333,0.025,0.15,1,6.666666666666667
equal,6,0.00510896977450693,0.4583333333333333,0.05,0,0,0
equal,6,0.00510896977450693,0.4583333333333333,0.07500000000000001,0,0,0
equal,6,0.00510896977450693,0.4583333333333333,0.1,0,0,0
equal,6,0.00510896977450693,0.5,0,1.08,13,12.037037037037036
equal,6,0.00510896977450693,0.5,0.025,0.07,1,14.285714285714285
equal,6,0.00510896977450693,0.5,0.05,0,0,0
equal,6,0.00510896977450693,0.5,0.07500000000000001,0,0,0
equal,6,0.00510896977450693,0.5,0.1,0,0,0
equal,6,0.00510896977450693,0.5416666666666666,0,1.07,13,12.149532710280374
equal,6,0.00510896977450693,0.5416666666666666,0.025,0,0,0
equal,6,0.00510896977450693,0.5416666666666666,0.05,0,0,0
equal,6,0.00510896977450693,0.5416666666666666,0.07500000000000001,0,0,0
equal,6,0.00510896977450693,0.5416666666666666,0.1,0,0,0
equal,6,0.00510896977450693,0.5833333333333333,0,1.06,21,19.81132075471698
equal,6,0.00510896977450693,0.5833333333333333,0.025,0,0,0
equal,6,0.00510896977450693,0.5833333333333333,0.05,0,0,0
