rep,condition,disp_rate,kernel_exp,disturb_rate,temp_noise_color,temp_noise_sd,spat_heterogeneity,env_temp_cv_mean.env_temp_cv_mean,env_spat_cv_mean.env_spat_cv_mean,CV_S_L,CV_C_L,CV_S_R,CV_C_R,phi_S_L2R,phi_C_L2R,phi_S2C_L,phi_S2C_R,alpha_div,beta_div,gamma_div,beta_spatial,beta_temporal,local_dsr_richness,local_dsr_cv
1,stable,0.026366508987303583,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22730874720263838,0.08993569348550436,0.09242755328941729,0.01615101090095247,0.40661679071690593,0.17958399246185447,0.3956543449924063,0.17474238283013943,3.589700000000001,7.521983896759018,27,0.7203745788050219,0.01902336322917255,3.5897,0.09089908645832924
1,stable,0.04832930238571752,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22789782793974372,0.09138641956718338,0.09484022244673643,0.019666801796967667,0.4161523754048776,0.21520486183955895,0.4009973258338644,0.2073677316395247,3.7422999999999997,7.5250468558339465,28.16,0.5812951186929044,0.01982863519145627,3.7423,0.09223320860316182
1,stable,0.08858667904100823,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.24310888721774268,0.0921557700655228,0.10011944471176187,0.02459960095364175,0.41182963674252265,0.26693500511309737,0.37907199165032024,0.24570253085664417,3.8051999999999992,6.30757436774735,24,0.6093966031271204,0.023113608188373838,3.8052,0.09292230121887213
1,stable,0.1623776739188721,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2443386378340427,0.09100612644123347,0.08490369105590319,0.01882772208110925,0.34748368824733583,0.20688411667831078,0.37245900708935675,0.221753870143437,3.912100000000001,5.112908247801699,20,0.5435764302111422,0.024739945571280206,3.9121,0.09162838584641542
1,stable,0.2976351441631319,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.25364716965643413,0.09320510438795339,0.09147247618400939,0.0145013136817934,0.36062880696799865,0.15558497334473959,0.3674596665683279,0.15853199002311935,4.070100000000002,5.89825733217866,24,0.6473506289004822,0.023047381618446224,4.0701,0.09369217083881823
1,stable,0.5455594781168515,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2745831087155353,0.10366905383317408,0.08310098353387244,0.016024335353572613,0.30264419367457895,0.15457202280787893,0.3775507325200179,0.19282967146882204,4.0448999999999975,4.868881428938106,19.69,0.5064991275489231,0.0273276906264202,4.0449,0.10397710510290954
1,stable,1,0.7777777777777777,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2592169091313307,0.11002073644670853,0.06621793528772335,0.020193493320003624,0.2554537646082896,0.18354261180377465,0.42443502939450284,0.30495504325619543,3.736800000000002,5.23187005029254,19.55,0.40131330690185285,0.022928787777336566,3.7368,0.1103474385024617
1,stable,1e-5,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19764757538239067,0.09475185119357611,0.09084484169436179,0.015671415022290615,0.45963043826165534,0.16539428860629046,0.4793979941836311,0.172507483418987,2.976099999999996,11.088494843747252,33,0.814931255836662,0.010084557816180244,2.9761,0.09596766674570435
1,stable,1.8329807108324375e-5,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20702516539986712,0.0905898381780664,0.09211105168084487,0.01931370180848974,0.4449268353580747,0.21319942939434425,0.43757887116328587,0.20967844201160238,3.191500000000003,10.02687585901753,32,0.7807571118730984,0.011641031935077845,3.1915,0.09170344960958396
1,stable,3.359818286283781e-5,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.201506333453384,0.0900941548195624,0.0866118443697461,0.015426461029237337,0.42982194596768186,0.1712259919651052,0.4471033405032133,0.1781102935919682,3.0710999999999977,10.745426621548404,33,0.7870738467164499,0.010652741650969149,3.0711,0.09109917887292306
1,stable,6.158482110660267e-5,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2020764746035305,0.09159925705289211,0.09201133366465855,0.016563047291962767,0.4553292699963354,0.1808207601771134,0.4532900587889203,0.18001094682887545,3.1712999999999996,10.721167390829917,34,0.7917335414718326,0.010185419324702625,3.1713,0.09297345917352577
1,stable,1.1288378916846884e-4,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19668057874450262,0.09185255969059983,0.08668274594397904,0.017840198552230308,0.4407285482751402,0.19422647133976464,0.46701387740942457,0.20581026083045403,3.0149999999999966,10.613655978697683,32,0.7708718141996271,0.009694016073259521,3.015,0.0929302546013351
1,stable,2.0691380811147902e-4,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2012243673472365,0.09044468758144968,0.08655661068312302,0.01632413007123535,0.43014974689302576,0.18048743942572312,0.44947184465674894,0.18859483917406047,3.170299999999999,10.724893945290608,34,0.7823007062462732,0.010956157617518933,3.1703,0.09164051363627435
1,stable,3.79269019073225e-4,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2017624294872717,0.09336899391007393,0.08495073630489627,0.017187621224265558,0.42104338513754586,0.18408275064867247,0.46276699853063663,0.2023245703554299,3.0744000000000016,10.734034456065528,33,0.7838898713852834,0.011138898207029697,3.0744,0.09476582126735225
1,stable,6.951927961775605e-4,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20345052488482593,0.09087075096006132,0.08420217757384296,0.01630826894698347,0.41387053496917797,0.17946664657972433,0.44664790622439327,0.1936798954241008,3.1188,9.619236542261635,30,0.752432593213809,0.011522015302482102,3.1188,0.09185278332523802
1,stable,0.0012742749857031334,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20402837001962057,0.09049118026781117,0.08832820890161297,0.01305919160028237,0.4329212103842167,0.14431452393076682,0.4435225368859684,0.14784848195924297,3.186700000000002,10.041848713083626,32,0.7800626544170646,0.011723728679419631,3.1867,0.09106599806062485
1,stable,0.002335721469090121,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20880439876241647,0.09133611772520564,0.08790674153984064,0.01799920147708879,0.42100042940121873,0.19706554127077408,0.4374242988488497,0.2047533688748011,3.247500000000001,10.881992081457016,35.34,0.774751966722339,0.01256271320033141,3.2475,0.0926636068947329
1,stable,0.004281332398719391,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.21327625706632714,0.09119011808079874,0.08490147606828924,0.019881941578885887,0.3980821739659731,0.218027369602368,0.4275680722043025,0.23417663036734654,3.353700000000001,8.647258867403753,29,0.6754372038808109,0.013208457169562935,3.3537,0.09216725527509077
1,stable,0.007847599703514606,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.21945885187435277,0.0927003348479348,0.09044653791755196,0.01920073561270526,0.4121343802952888,0.2071269283352866,0.422404173065704,0.21228823186364534,3.3081,9.069451582818504,30,0.7501406861540881,0.017051756963751174,3.3081,0.09419745403805464
1,stable,0.01438449888287663,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22444837588100744,0.09080558450922116,0.08649763349102872,0.015949184452297156,0.385378745341806,0.1756410086284676,0.40457225031275007,0.18438867988164506,3.4886999999999997,8.599468083489771,30,0.7184797372158183,0.01886089697644078,3.4887,0.09191499158763419
1,stable,0.026366508987303583,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22366237750959234,0.08866258912955086,0.09753086534344152,0.016886388542648165,0.4360629017245364,0.19045674966669798,0.3964126202930501,0.17313891846632418,3.643299999999996,7.136462620342321,26,0.7331214963989783,0.016297110560087473,3.6433,0.08933806971052326
1,stable,0.04832930238571752,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2213251699629341,0.09245818989922154,0.09832276499867261,0.021927341289178403,0.4442457449152257,0.2371595346294252,0.41774819336953745,0.22301387974061174,3.5295000000000014,8.783752468886966,31,0.7144959055441625,0.015398226085778665,3.5295,0.093118350302128
1,stable,0.08858667904100823,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.23315159077672115,0.08998276033099321,0.09041040804415784,0.02054881431145237,0.38777521415558275,0.22836390255050487,0.3859410095861867,0.22728372491600757,3.655599999999999,7.046385344458054,25.76,0.6748718467229385,0.019634462077278047,3.6556,0.09057440950124089
1,stable,0.1623776739188721,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.247261495022833,0.09281107687101314,0.09906283618248451,0.017789645974687535,0.4006399628593069,0.1916758923012089,0.3753559641886119,0.17957941302949446,3.702899999999999,7.397103752521604,27.39,0.6980302796812996,0.025222987637766633,3.7029,0.09415730528660284
1,stable,0.2976351441631319,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.26748523083104614,0.09786052859891924,0.11928550493056093,0.016851867934721352,0.44595174305495094,0.17220291138819235,0.36585395124387887,0.14127339230806998,3.9611000000000014,5.806885540339357,23,0.6750636758963394,0.02514058572186932,3.9611,0.098470124538926
1,stable,0.5455594781168515,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.25719130559502135,0.10114949676906516,0.07960398361157087,0.01379828973507175,0.3095127318841676,0.13641481347727002,0.39328505501013017,0.17333667373231929,3.9309999999999987,5.596830196700705,22,0.5346418368041895,0.02142218502518311,3.931,0.10185856983526675
1,stable,1,0.8888888888888888,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.3292540273607938,0.11611608800055678,0.08721862724013907,0.016118631395831803,0.2648976777573798,0.13881479882231748,0.352664138784604,0.18480721270070408,3.918099999999999,5.360461269750545,21,0.5758371831356629,0.04353321737726856,3.9181,0.11711107494441486
1,stable,1e-5,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.1985848461255433,0.09152052155037188,0.08229734963182757,0.016697977654037827,0.41441908200689204,0.18245063917000784,0.46086357210012663,0.2028981216131421,3.065099999999999,9.787712652322371,30,0.7723473756969097,0.010293152026055186,3.0651,0.09230527446436115
1,stable,1.8329807108324375e-5,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19821853625974356,0.08872999772530996,0.09233099216466491,0.017992171799642177,0.46580402573286744,0.20277439716996595,0.4476372361515124,0.19486600737003437,3.212699999999998,10.894284166328067,35,0.7699175271166638,0.0098177942129778,3.2127,0.08954346369564961
1,stable,3.359818286283781e-5,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.196042134381002,0.0896989265584517,0.08790060154342565,0.015145542417475186,0.44837606885361425,0.168848647342571,0.45754922451581015,0.17230305767580914,3.077900000000003,9.422025043360529,29,0.7749772889121229,0.00937463783364835,3.0779,0.09063234028138749
1,stable,6.158482110660267e-5,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.1952193690631544,0.09011846623093346,0.07750387760962829,0.016609598893623585,0.3970091593962452,0.1843084951208622,0.46162666472802555,0.21430668252861942,3.0868000000000007,10.042819604101647,31,0.7545120446349223,0.009604687322635775,3.0868,0.09082586896933939
1,stable,1.1288378916846884e-4,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19699230341502996,0.09123777709355549,0.0849015754021378,0.01788090793635274,0.4309893022737255,0.19598140710966253,0.46315401927826944,0.21060749287229955,3.133699999999997,9.573399669322637,30,0.7561659684756888,0.009613706379000607,3.1337,0.09212656179891834
1,stable,2.0691380811147902e-4,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20585104852471311,0.08912392047174574,0.08816923027473418,0.015269107405382969,0.4283156724564809,0.1713244584008579,0.4329534443009947,0.1731795475338123,3.0951999999999957,9.69249674509521,30,0.7361676757755987,0.012797189273400572,3.0952,0.09023562426168309
1,stable,3.79269019073225e-4,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19998590208852784,0.09228640700106551,0.08971350517161665,0.015035022967750793,0.44859914741341683,0.1629169826448786,0.46146456343814196,0.16758929370767178,3.1060000000000025,10.946620692358403,34,0.813633297080627,0.010191232386045595,3.106,0.09339217586910493
1,stable,6.951927961775605e-4,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.19969030399301865,0.09080725459844721,0.09435774755602593,0.015157435066777053,0.4725204262262266,0.16691876804120717,0.4547404294683327,0.160637949287388,2.994300000000001,10.6870248429734,32,0.7991556978566018,0.011719127888952175,2.9943,0.09203830110808366
1,stable,0.0012742749857031334,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.20549464755261976,0.09005779618823105,0.08951550754506707,0.01607412168989794,0.43560992274577554,0.17848673152406702,0.43824886565559085,0.17956801151806392,3.2164000000000033,9.638282127704352,31,0.7858982975810712,0.011506480931175019,3.2164,0.09089027186075775
1,stable,0.002335721469090121,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2075255110389166,0.09061989566266408,0.08701230319388908,0.015063688325690845,0.41928485205643923,0.1662293717680495,0.4366687026043291,0.17312136068993028,3.2140999999999953,9.334295002305835,30,0.7652387537912926,0.012863838699036893,3.2140999999999997,0.09136300360915592
1,stable,0.004281332398719391,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2009635624097441,0.09039197439443107,0.08470691498943433,0.013679711615215058,0.421503848626676,0.15133767911211649,0.4497928545381331,0.16149462670103565,3.1391999999999998,9.556766426545519,30,0.7729829585464322,0.010819860427730655,3.1391999999999998,0.09209995082596038
1,stable,0.007847599703514606,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2082213262462658,0.0906165024888131,0.0950116888097567,0.01955669074372538,0.4563014294577361,0.21581820315940486,0.43519318660779205,0.20583457665807867,3.3718000000000017,9.787325491375096,33,0.7490881339805222,0.014287567077923448,3.3718,0.09186771225210534
1,stable,0.01438449888287663,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2173777881802205,0.08967642973964458,0.09081827816585102,0.01973746587032606,0.4177900553968131,0.2200964727033555,0.4125372260449026,0.2173292234662475,3.3471000000000015,8.664446319157914,29,0.7418949129298722,0.016108567299359486,3.3471,0.09033577436543536
1,stable,0.026366508987303583,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22453793023368004,0.08971166806903579,0.09757760455694442,0.015168344578890646,0.43457069571895457,0.1690788378521527,0.3995390354568223,0.15544903615704864,3.392500000000002,8.403429132741598,28.51,0.7464206626979277,0.01866456945341871,3.3925,0.09065492201248325
1,stable,0.04832930238571752,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.21515347727360967,0.09151629738998317,0.09096825309839691,0.015560822138059927,0.4228063345809327,0.17003334468121872,0.4253535594667723,0.17105772187609644,3.3793999999999973,8.286088110192049,28,0.7498606262261321,0.016736395345789377,3.3794,0.09229493965143154
1,stable,0.08858667904100823,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.21672977968896423,0.09112444035747944,0.0785326165288851,0.0170351286761877,0.36235268010510485,0.18694357528407546,0.42045186632060905,0.21691787984578362,3.390099999999998,7.964725739253553,27,0.6636634534627284,0.01815001161196952,3.3901,0.09206887558644729
1,stable,0.1623776739188721,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.22884465630281126,0.09364350694945818,0.09797366716616145,0.015107132722872244,0.4281230278609651,0.16132600342515957,0.409201195528671,0.15419584833188738,3.5519999999999987,8.268398479444977,29.37,0.6924315399311369,0.017896506135553727,3.552,0.09505658864725391
1,stable,0.2976351441631319,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2752488212246236,0.10262844959197108,0.0990421722272743,0.015490541865130323,0.35982777977620656,0.1509380871163642,0.37285699947909534,0.15640349476164386,3.7159999999999984,7.023664284142719,26.1,0.7374604022290564,0.03369082783820734,3.716,0.1037025452844361
1,stable,0.5455594781168515,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.2524859400727606,0.10405735223737374,0.09431091843973044,0.016459396388221508,0.37352938707221567,0.15817619835909943,0.4121312743489274,0.17452270278483095,3.6044,8.323563505022557,30,0.6935598650747443,0.021938137503670456,3.6044,0.10531706788344014
1,stable,1,1,0,0,0.1,0.1,0.2682452857039555,0.30119202450540333,0.263494393920605,0.1142785461620627,0.0781264101485704,0.018112834495169552,0.2965012233699026,0.1584972429512978,0.4337038995846592,0.2318400968472118,3.4177,7.315301069942181,25,0.6210960001848257,0.022329395601044393,3.4177,0.1149098208863118
